Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Downtime_Minutes,Defect_Type,Status,Rework_Required
2024-05-16 15:00:00,Berlin,SMT-02,C,ECU103279,ABS ECU,OP025,79.21,35.75,11.59,1.56,87,0,None,Pass,No
2024-05-16 16:00:00,Berlin,EOL-01,B,ECU103280,ABS ECU,OP097,80.42,32.35,12.13,1.9,93,0,None,Pass,No
2024-05-16 17:00:00,Berlin,SMT-02,A,ECU103281,ADAS ECU,OP074,82.19,30.18,12.5,1.8,91,0,None,Pass,No
2024-05-16 18:00:00,Berlin,EOL-01,A,ECU103282,ADAS ECU,OP058,89.45,22.04,12.24,2.03,82,0,None,Pass,No
2024-05-16 19:00:00,Stuttgart,EOL-01,A,ECU103283,ABS ECU,OP030,81.87,29.4,12.15,1.81,85,5,None,Pass,No
2024-05-16 20:00:00,Stuttgart,EOL-01,C,ECU103284,ABS ECU,OP001,96.62,26.76,11.55,1.6,84,0,None,Pass,No
2024-05-16 21:00:00,Stuttgart,SMT-01,B,ECU103285,Body ECU,OP063,71.91,28.54,12.31,1.88,88,0,None,Pass,No
2024-05-16 22:00:00,Stuttgart,SMT-01,C,ECU103286,Engine ECU,OP097,67.24,35.02,12.41,1.81,98,0,None,Pass,No
2024-05-16 23:00:00,Munich,SMT-01,B,ECU103287,ABS ECU,OP079,77.17,31.7,12.16,1.77,90,0,None,Pass,No
2024-05-17 00:00:00,Stuttgart,EOL-01,C,ECU103288,ADAS ECU,OP029,72.8,34.02,12.23,1.85,79,5,None,Pass,No
2024-05-17 01:00:00,Berlin,EOL-01,B,ECU103289,ADAS ECU,OP066,85.67,32.29,12.26,1.84,78,0,None,Pass,No
2024-05-17 02:00:00,Berlin,SMT-02,C,ECU103290,ABS ECU,OP075,80.2,26.15,12.17,1.7,98,0,None,Pass,No
2024-05-17 03:00:00,Stuttgart,ASSY-01,B,ECU103291,ADAS ECU,OP053,69.42,37.72,12.2,2.07,81,10,None,Pass,No
2024-05-17 04:00:00,Berlin,SMT-01,C,ECU103292,Engine ECU,OP098,69.19,29.31,11.59,2.04,77,10,None,Pass,No
2024-05-17 05:00:00,Stuttgart,EOL-01,A,ECU103293,Body ECU,OP019,87.19,34.16,12.62,1.79,79,0,None,Pass,No
2024-05-17 06:00:00,Berlin,SMT-02,C,ECU103294,Engine ECU,OP066,95.81,36.52,12.24,1.77,71,5,None,Pass,No
2024-05-17 07:00:00,Munich,SMT-02,A,ECU103295,Body ECU,OP084,76.53,24.56,12.23,1.61,84,5,None,Pass,No
2024-05-17 08:00:00,Munich,SMT-02,A,ECU103296,Body ECU,OP052,83.95,29.63,12.09,1.89,89,0,None,Pass,No
2024-05-17 09:00:00,Stuttgart,SMT-01,B,ECU103297,ABS ECU,OP031,77.29,32.79,11.52,1.61,85,0,None,Pass,No
2024-05-17 10:00:00,Stuttgart,SMT-01,A,ECU103298,ADAS ECU,OP060,83.18,28.88,11.42,1.77,79,15,None,Pass,No
2024-05-17 11:00:00,Stuttgart,ASSY-01,A,ECU103299,Body ECU,OP068,106.15,40.95,12.13,1.9,82,0,None,Pass,No
2024-05-17 12:00:00,Berlin,SMT-02,B,ECU103300,ABS ECU,OP093,114.99,31.07,11.99,2.22,80,0,None,Pass,No
2024-05-17 13:00:00,Stuttgart,SMT-01,C,ECU103301,ADAS ECU,OP030,79.64,32.48,12.19,1.8,94,0,None,Pass,No
2024-05-17 14:00:00,Munich,SMT-02,C,ECU103302,ADAS ECU,OP013,78.86,37.34,11.92,1.95,85,0,Programming Error,Fail,Yes
2024-05-17 15:00:00,Berlin,EOL-01,A,ECU103303,Body ECU,OP015,90.19,24.48,11.91,1.63,83,5,None,Pass,No
2024-05-17 16:00:00,Stuttgart,SMT-02,C,ECU103304,ADAS ECU,OP020,86.45,28.24,11.94,1.71,100,0,None,Pass,No
2024-05-17 17:00:00,Berlin,ASSY-01,A,ECU103305,Engine ECU,OP034,93.17,26.16,11.89,1.72,100,0,None,Pass,No
2024-05-17 18:00:00,Berlin,SMT-01,C,ECU103306,ADAS ECU,OP092,83.5,31.73,11.74,1.78,77,0,None,Pass,No
2024-05-17 19:00:00,Stuttgart,EOL-01,C,ECU103307,Engine ECU,OP020,82.82,36.55,11.69,1.58,88,10,None,Pass,No
2024-05-17 20:00:00,Berlin,SMT-01,C,ECU103308,ADAS ECU,OP050,90.3,25.82,12.12,1.74,71,0,None,Pass,No
2024-05-17 21:00:00,Munich,EOL-01,A,ECU103309,Body ECU,OP089,87.91,24.36,12.15,1.56,73,10,None,Pass,No
2024-05-17 22:00:00,Munich,SMT-02,B,ECU103310,Body ECU,OP027,79.22,30.72,11.26,1.97,87,0,None,Pass,No
2024-05-17 23:00:00,Berlin,SMT-02,C,ECU103311,ABS ECU,OP030,86.49,35.44,11.95,1.74,95,0,Sensor Failure,Fail,Yes
2024-05-18 00:00:00,Stuttgart,ASSY-01,C,ECU103312,Engine ECU,OP056,86.52,26.85,11.94,1.69,85,0,None,Pass,No
2024-05-18 01:00:00,Berlin,ASSY-01,C,ECU103313,Engine ECU,OP084,51.89,25.94,12.11,1.65,76,0,None,Pass,No
2024-05-18 02:00:00,Munich,EOL-01,A,ECU103314,Body ECU,OP065,84.31,36.33,12.12,1.74,79,0,None,Pass,No
2024-05-18 03:00:00,Berlin,ASSY-01,B,ECU103315,Body ECU,OP099,95.84,29.23,12.17,1.85,75,0,Programming Error,Fail,Yes
2024-05-18 04:00:00,Berlin,ASSY-01,A,ECU103316,Body ECU,OP055,79.74,32.54,11.91,1.68,70,0,None,Pass,No
2024-05-18 05:00:00,Munich,ASSY-01,C,ECU103317,Engine ECU,OP024,76.07,35.52,11.82,1.83,87,10,None,Pass,No
2024-05-18 06:00:00,Berlin,ASSY-01,A,ECU103318,ABS ECU,OP025,76.12,32.07,11.57,1.88,95,0,None,Pass,No
2024-05-18 07:00:00,Berlin,SMT-02,C,ECU103319,Engine ECU,OP053,88.94,30.14,11.97,1.78,83,5,None,Pass,No
2024-05-18 08:00:00,Stuttgart,ASSY-01,C,ECU103320,Body ECU,OP076,73.16,26.12,11.61,1.62,93,0,None,Pass,No
2024-05-18 09:00:00,Stuttgart,SMT-02,A,ECU103321,ABS ECU,OP011,87.86,27.87,11.82,1.89,79,0,None,Pass,No
2024-05-18 10:00:00,Munich,SMT-02,C,ECU103322,ADAS ECU,OP094,86.91,31.4,11.65,1.88,97,0,None,Pass,No
2024-05-18 11:00:00,Munich,SMT-01,C,ECU103323,ADAS ECU,OP060,68.99,34.97,12.34,1.96,93,0,None,Pass,No
2024-05-18 12:00:00,Munich,SMT-02,B,ECU103324,Body ECU,OP077,96.35,28.08,11.68,1.85,82,20,None,Pass,No
2024-05-18 13:00:00,Stuttgart,SMT-02,A,ECU103325,ABS ECU,OP047,100.02,27.64,11.78,1.67,75,0,None,Pass,No
2024-05-18 14:00:00,Munich,ASSY-01,A,ECU103326,Body ECU,OP025,88.02,31.94,12.14,1.81,79,0,Solder Defect,Fail,Yes
2024-05-18 15:00:00,Munich,SMT-02,C,ECU103327,Engine ECU,OP025,85.46,26.95,12.28,1.81,95,0,None,Pass,No
2024-05-18 16:00:00,Munich,EOL-01,C,ECU103328,Engine ECU,OP017,78.99,31.76,11.82,1.58,99,0,None,Pass,No
2024-05-18 17:00:00,Stuttgart,ASSY-01,A,ECU103329,ABS ECU,OP012,79.45,26.58,12.38,1.51,92,0,None,Pass,No
2024-05-18 18:00:00,Berlin,ASSY-01,A,ECU103330,Body ECU,OP052,79.8,31.04,11.93,1.89,71,0,None,Pass,No
2024-05-18 19:00:00,Munich,ASSY-01,A,ECU103331,Body ECU,OP011,93.92,28.72,12.29,1.76,70,0,None,Pass,No
2024-05-18 20:00:00,Berlin,SMT-01,C,ECU103332,ADAS ECU,OP010,91.87,30.46,12.01,1.71,97,0,None,Pass,No
2024-05-18 21:00:00,Munich,ASSY-01,B,ECU103333,ABS ECU,OP081,61.35,33.22,11.67,1.92,96,0,None,Pass,No
2024-05-18 22:00:00,Berlin,SMT-02,B,ECU103334,Body ECU,OP060,67.22,29.62,11.78,1.97,75,0,None,Pass,No
2024-05-18 23:00:00,Stuttgart,EOL-01,C,ECU103335,Engine ECU,OP054,75.06,31.62,11.97,1.67,98,5,None,Pass,No
2024-05-19 00:00:00,Stuttgart,ASSY-01,C,ECU103336,Body ECU,OP080,79.42,27.23,12.26,2.08,95,0,None,Pass,No
2024-05-19 01:00:00,Munich,ASSY-01,C,ECU103337,Body ECU,OP063,90.17,27.81,12.14,1.6,96,0,None,Pass,No
2024-05-19 02:00:00,Berlin,EOL-01,A,ECU103338,Engine ECU,OP020,78.53,25.61,12.32,1.85,88,0,None,Pass,No
2024-05-19 03:00:00,Stuttgart,ASSY-01,C,ECU103339,Engine ECU,OP005,90.03,29.75,11.82,1.75,86,0,None,Pass,No
2024-05-19 04:00:00,Munich,SMT-01,A,ECU103340,Body ECU,OP041,104.16,31.17,11.6,1.99,70,0,None,Pass,No
2024-05-19 05:00:00,Munich,SMT-02,B,ECU103341,Engine ECU,OP063,78.01,31.54,12.15,1.83,84,0,None,Pass,No
2024-05-19 06:00:00,Stuttgart,EOL-01,C,ECU103342,ADAS ECU,OP056,74.02,36.79,12.11,1.72,83,0,None,Pass,No
2024-05-19 07:00:00,Stuttgart,EOL-01,C,ECU103343,ADAS ECU,OP032,71.48,31.9,11.96,2.05,72,15,None,Pass,No
2024-05-19 08:00:00,Munich,SMT-01,A,ECU103344,ADAS ECU,OP027,72.58,28.27,11.87,1.74,79,0,None,Pass,No
2024-05-19 09:00:00,Berlin,SMT-02,A,ECU103345,Engine ECU,OP068,91.65,39.31,11.9,1.83,98,5,None,Pass,No
2024-05-19 10:00:00,Berlin,SMT-01,A,ECU103346,Engine ECU,OP048,94.1,26.86,11.81,1.52,76,0,None,Pass,No
2024-05-19 11:00:00,Berlin,SMT-02,B,ECU103347,Engine ECU,OP007,92.52,30.8,12.09,1.52,87,0,None,Pass,No
2024-05-19 12:00:00,Munich,SMT-01,B,ECU103348,ABS ECU,OP046,72.41,34.44,12.16,1.65,73,5,None,Pass,No
2024-05-19 13:00:00,Stuttgart,ASSY-01,C,ECU103349,Engine ECU,OP078,80.4,32.23,12.33,1.77,89,0,None,Pass,No
2024-05-19 14:00:00,Munich,SMT-01,C,ECU103350,ADAS ECU,OP088,80.44,21.65,12.0,2.04,81,0,None,Pass,No
2024-05-19 15:00:00,Stuttgart,EOL-01,A,ECU103351,ADAS ECU,OP018,105.6,32.71,12.08,1.79,91,10,None,Pass,No
2024-05-19 16:00:00,Berlin,EOL-01,B,ECU103352,ADAS ECU,OP038,88.55,27.8,11.59,1.95,100,0,None,Pass,No
2024-05-19 17:00:00,Berlin,EOL-01,C,ECU103353,ABS ECU,OP065,86.33,26.95,12.03,1.72,76,0,None,Pass,No
2024-05-19 18:00:00,Stuttgart,SMT-01,A,ECU103354,Body ECU,OP017,88.34,23.28,12.15,2.04,83,0,None,Pass,No
2024-05-19 19:00:00,Stuttgart,EOL-01,A,ECU103355,ADAS ECU,OP090,79.85,30.62,11.8,1.89,71,5,None,Pass,No
2024-05-19 20:00:00,Munich,EOL-01,B,ECU103356,ABS ECU,OP086,89.84,28.19,12.35,1.79,86,0,None,Pass,No
2024-05-19 21:00:00,Berlin,ASSY-01,B,ECU103357,Body ECU,OP082,79.26,31.37,11.8,1.94,75,5,None,Pass,No
2024-05-19 22:00:00,Munich,ASSY-01,C,ECU103358,ABS ECU,OP038,102.13,26.49,12.06,1.79,88,0,Communication Failure,Fail,Yes
2024-05-19 23:00:00,Munich,SMT-02,C,ECU103359,ABS ECU,OP092,74.54,44.3,12.04,1.81,96,0,None,Pass,No
2024-05-20 00:00:00,Munich,SMT-02,A,ECU103360,Body ECU,OP085,87.27,28.37,11.78,1.89,75,0,None,Pass,No
2024-05-20 01:00:00,Berlin,SMT-02,A,ECU103361,Engine ECU,OP063,93.05,34.64,11.96,1.87,71,0,None,Pass,No
2024-05-20 02:00:00,Munich,SMT-01,A,ECU103362,Engine ECU,OP097,84.04,34.56,12.01,1.59,95,0,None,Pass,No
2024-05-20 03:00:00,Munich,SMT-02,C,ECU103363,ADAS ECU,OP094,86.52,33.9,12.02,1.8,82,0,None,Pass,No
2024-05-20 04:00:00,Munich,SMT-01,B,ECU103364,Body ECU,OP042,82.59,26.57,11.61,1.94,92,0,None,Pass,No
2024-05-20 05:00:00,Munich,SMT-01,C,ECU103365,ADAS ECU,OP008,74.04,37.68,12.09,1.82,84,0,None,Pass,No
2024-05-20 06:00:00,Munich,SMT-02,B,ECU103366,ABS ECU,OP030,105.81,31.12,12.25,1.84,97,10,None,Pass,No
2024-05-20 07:00:00,Munich,SMT-02,C,ECU103367,Engine ECU,OP064,80.7,31.59,12.22,1.93,79,0,None,Pass,No
2024-05-20 08:00:00,Berlin,SMT-01,C,ECU103368,ADAS ECU,OP009,69.33,29.68,12.19,1.9,98,0,None,Pass,No
2024-05-20 09:00:00,Munich,ASSY-01,B,ECU103369,ADAS ECU,OP097,76.32,30.03,11.75,1.65,77,0,None,Pass,No
2024-05-20 10:00:00,Stuttgart,EOL-01,C,ECU103370,Engine ECU,OP057,100.94,30.2,12.17,1.6,74,0,None,Pass,No
2024-05-20 11:00:00,Munich,EOL-01,C,ECU103371,ABS ECU,OP059,112.33,23.85,11.62,2.03,83,0,None,Pass,No
2024-05-20 12:00:00,Munich,EOL-01,A,ECU103372,ADAS ECU,OP093,89.46,31.03,11.95,1.75,100,0,None,Pass,No
2024-05-20 13:00:00,Berlin,ASSY-01,B,ECU103373,ADAS ECU,OP095,94.48,33.2,11.72,1.72,94,0,None,Pass,No
2024-05-20 14:00:00,Berlin,SMT-01,B,ECU103374,Body ECU,OP067,107.16,27.71,12.24,1.78,75,0,None,Pass,No
2024-05-20 15:00:00,Stuttgart,SMT-02,A,ECU103375,Body ECU,OP075,73.47,29.58,12.02,2.0,81,10,None,Pass,No
2024-05-20 16:00:00,Stuttgart,SMT-01,B,ECU103376,Engine ECU,OP005,89.71,23.19,11.51,1.79,72,0,None,Pass,No
2024-05-20 17:00:00,Berlin,SMT-01,A,ECU103377,Engine ECU,OP095,106.92,34.44,11.91,1.79,84,5,None,Pass,No
2024-05-20 18:00:00,Berlin,SMT-02,B,ECU103378,ABS ECU,OP084,95.07,36.24,11.64,1.71,87,0,None,Pass,No
2024-05-20 19:00:00,Munich,ASSY-01,B,ECU103379,ABS ECU,OP004,81.73,30.87,11.86,1.64,92,0,None,Pass,No
2024-05-20 20:00:00,Berlin,EOL-01,B,ECU103380,ADAS ECU,OP008,89.34,31.41,11.91,1.52,70,0,None,Pass,No
2024-05-20 21:00:00,Stuttgart,EOL-01,B,ECU103381,Body ECU,OP042,107.35,31.18,12.16,1.81,84,0,Programming Error,Fail,Yes
2024-05-20 22:00:00,Munich,SMT-01,A,ECU103382,ABS ECU,OP035,86.82,32.99,12.23,1.64,86,0,None,Pass,No
2024-05-20 23:00:00,Stuttgart,ASSY-01,A,ECU103383,ADAS ECU,OP013,73.92,31.0,11.64,1.73,77,0,None,Pass,No
2024-05-21 00:00:00,Munich,EOL-01,B,ECU103384,ADAS ECU,OP005,92.34,34.09,11.93,1.73,82,0,None,Pass,No
2024-05-21 01:00:00,Berlin,ASSY-01,C,ECU103385,Engine ECU,OP040,74.16,32.75,11.9,1.87,75,10,None,Pass,No
2024-05-21 02:00:00,Stuttgart,SMT-02,A,ECU103386,Body ECU,OP019,76.19,33.08,11.68,1.37,83,0,None,Pass,No
2024-05-21 03:00:00,Munich,SMT-01,B,ECU103387,ADAS ECU,OP082,79.42,31.54,11.93,2.04,88,0,None,Pass,No
2024-05-21 04:00:00,Munich,SMT-01,A,ECU103388,Engine ECU,OP097,84.78,32.87,12.22,1.84,78,0,None,Pass,No
2024-05-21 05:00:00,Berlin,ASSY-01,C,ECU103389,ADAS ECU,OP004,74.85,26.94,11.74,1.87,97,0,None,Pass,No
2024-05-21 06:00:00,Berlin,EOL-01,C,ECU103390,Body ECU,OP059,89.93,22.35,12.21,1.64,70,5,None,Pass,No
2024-05-21 07:00:00,Berlin,ASSY-01,C,ECU103391,ADAS ECU,OP018,80.83,29.68,11.66,1.77,90,0,None,Pass,No
2024-05-21 08:00:00,Stuttgart,SMT-02,B,ECU103392,ADAS ECU,OP024,94.83,37.44,12.4,1.86,70,0,None,Pass,No
2024-05-21 09:00:00,Munich,EOL-01,B,ECU103393,ABS ECU,OP093,85.49,32.65,11.99,1.9,82,0,None,Pass,No
2024-05-21 10:00:00,Berlin,EOL-01,C,ECU103394,ABS ECU,OP031,83.15,32.95,11.81,1.9,76,15,Solder Defect,Fail,Yes
2024-05-21 11:00:00,Stuttgart,ASSY-01,A,ECU103395,Engine ECU,OP058,83.63,25.97,12.16,1.84,70,0,None,Pass,No
2024-05-21 12:00:00,Stuttgart,SMT-02,A,ECU103396,ADAS ECU,OP028,102.52,31.79,12.62,1.74,73,0,None,Pass,No
2024-05-21 13:00:00,Stuttgart,EOL-01,C,ECU103397,Engine ECU,OP009,95.59,25.62,12.34,1.59,87,0,None,Pass,No
2024-05-21 14:00:00,Berlin,SMT-01,B,ECU103398,Body ECU,OP045,67.85,29.94,11.98,1.76,95,0,None,Pass,No
2024-05-21 15:00:00,Berlin,SMT-02,A,ECU103399,Engine ECU,OP090,79.01,28.95,12.32,2.08,94,0,Sensor Failure,Fail,Yes
2024-05-21 16:00:00,Munich,EOL-01,A,ECU103400,ADAS ECU,OP049,86.16,31.86,12.57,1.6,72,15,None,Pass,No
2024-05-21 17:00:00,Munich,ASSY-01,A,ECU103401,ABS ECU,OP002,58.89,30.13,11.91,1.56,91,5,None,Pass,No
2024-05-21 18:00:00,Berlin,EOL-01,B,ECU103402,ABS ECU,OP006,90.15,33.58,12.04,2.1,76,0,None,Pass,No
2024-05-21 19:00:00,Stuttgart,SMT-01,C,ECU103403,Engine ECU,OP029,74.82,34.12,11.79,1.81,87,0,None,Pass,No
2024-05-21 20:00:00,Stuttgart,SMT-02,B,ECU103404,ABS ECU,OP026,76.18,34.91,11.9,1.57,70,0,None,Pass,No
2024-05-21 21:00:00,Stuttgart,EOL-01,A,ECU103405,ADAS ECU,OP028,76.58,42.09,11.93,1.81,87,0,None,Pass,No
2024-05-21 22:00:00,Munich,SMT-01,C,ECU103406,ADAS ECU,OP007,100.11,26.97,11.89,1.76,93,0,None,Pass,No
2024-05-21 23:00:00,Stuttgart,EOL-01,B,ECU103407,Body ECU,OP034,92.31,28.37,12.29,2.04,98,0,None,Pass,No
2024-05-22 00:00:00,Munich,EOL-01,C,ECU103408,ABS ECU,OP056,79.59,28.48,11.53,2.02,78,0,None,Pass,No
2024-05-22 01:00:00,Munich,SMT-02,A,ECU103409,ABS ECU,OP010,78.25,22.25,12.01,1.86,77,0,None,Pass,No
2024-05-22 02:00:00,Stuttgart,ASSY-01,B,ECU103410,Body ECU,OP057,86.98,31.13,11.99,1.9,86,0,None,Pass,No
2024-05-22 03:00:00,Stuttgart,ASSY-01,C,ECU103411,Engine ECU,OP047,104.15,29.61,11.88,1.77,71,0,None,Pass,No
2024-05-22 04:00:00,Berlin,SMT-01,B,ECU103412,Body ECU,OP086,81.92,34.62,12.21,2.08,73,0,None,Pass,No
2024-05-22 05:00:00,Berlin,SMT-01,A,ECU103413,ABS ECU,OP027,62.64,33.66,12.2,1.81,84,0,Solder Defect,Fail,Yes
2024-05-22 06:00:00,Stuttgart,SMT-01,C,ECU103414,Engine ECU,OP039,87.02,31.79,12.01,1.7,77,5,None,Pass,No
2024-05-22 07:00:00,Munich,SMT-02,A,ECU103415,ADAS ECU,OP022,88.28,31.08,12.08,2.0,99,0,None,Pass,No
2024-05-22 08:00:00,Munich,ASSY-01,C,ECU103416,ADAS ECU,OP019,89.43,27.76,11.99,1.84,84,0,None,Pass,No
2024-05-22 09:00:00,Munich,SMT-01,A,ECU103417,Body ECU,OP100,84.55,30.79,12.16,1.78,94,5,None,Pass,No
2024-05-22 10:00:00,Munich,SMT-01,A,ECU103418,ADAS ECU,OP009,86.64,31.53,12.39,1.7,76,15,None,Pass,No
2024-05-22 11:00:00,Munich,EOL-01,B,ECU103419,ABS ECU,OP019,73.24,29.89,12.27,1.75,93,0,None,Pass,No
2024-05-22 12:00:00,Berlin,EOL-01,A,ECU103420,Body ECU,OP002,98.09,29.92,12.56,2.0,78,0,None,Pass,No
2024-05-22 13:00:00,Stuttgart,SMT-01,B,ECU103421,ABS ECU,OP092,78.72,30.57,12.21,1.8,89,0,None,Pass,No
2024-05-22 14:00:00,Berlin,EOL-01,A,ECU103422,ABS ECU,OP061,81.91,30.84,11.54,1.79,81,0,None,Pass,No
2024-05-22 15:00:00,Munich,EOL-01,A,ECU103423,Engine ECU,OP059,89.72,33.6,12.16,1.53,73,0,None,Pass,No
2024-05-22 16:00:00,Munich,EOL-01,A,ECU103424,Engine ECU,OP086,87.54,19.53,11.82,1.77,83,0,None,Pass,No
2024-05-22 17:00:00,Munich,SMT-02,C,ECU103425,Engine ECU,OP070,103.92,31.12,12.33,1.79,80,10,None,Pass,No
2024-05-22 18:00:00,Munich,SMT-01,B,ECU103426,ADAS ECU,OP071,100.71,31.05,11.93,1.85,88,0,None,Pass,No
2024-05-22 19:00:00,Stuttgart,SMT-01,C,ECU103427,Engine ECU,OP070,79.08,33.4,11.67,1.74,92,0,None,Pass,No
2024-05-22 20:00:00,Munich,EOL-01,B,ECU103428,ABS ECU,OP033,108.74,29.59,12.08,1.86,83,0,None,Pass,No
2024-05-22 21:00:00,Stuttgart,SMT-02,A,ECU103429,Body ECU,OP078,96.39,21.62,11.93,1.9,97,0,None,Pass,No
2024-05-22 22:00:00,Munich,EOL-01,C,ECU103430,Body ECU,OP065,86.56,22.73,12.11,1.7,80,0,None,Pass,No
2024-05-22 23:00:00,Stuttgart,SMT-02,B,ECU103431,ABS ECU,OP025,77.05,21.68,12.09,2.07,89,0,None,Pass,No
2024-05-23 00:00:00,Berlin,SMT-01,A,ECU103432,ADAS ECU,OP070,84.23,34.06,12.09,1.66,82,0,None,Pass,No
2024-05-23 01:00:00,Munich,EOL-01,B,ECU103433,Body ECU,OP028,62.0,24.25,12.09,1.54,83,0,None,Pass,No
2024-05-23 02:00:00,Stuttgart,SMT-01,B,ECU103434,ABS ECU,OP018,91.52,35.28,12.22,1.89,82,0,None,Pass,No
2024-05-23 03:00:00,Berlin,SMT-02,A,ECU103435,ABS ECU,OP063,69.17,28.52,12.04,1.82,86,30,None,Pass,No
2024-05-23 04:00:00,Munich,ASSY-01,C,ECU103436,ABS ECU,OP091,90.86,29.14,11.97,1.89,99,0,None,Pass,No
2024-05-23 05:00:00,Munich,SMT-02,A,ECU103437,Body ECU,OP049,79.25,36.97,11.94,1.73,85,0,None,Pass,No
2024-05-23 06:00:00,Munich,ASSY-01,C,ECU103438,Body ECU,OP066,86.53,31.13,11.91,1.98,77,0,None,Pass,No
2024-05-23 07:00:00,Stuttgart,SMT-01,B,ECU103439,Engine ECU,OP040,77.61,24.54,11.93,1.92,86,0,None,Pass,No
2024-05-23 08:00:00,Stuttgart,SMT-01,B,ECU103440,Engine ECU,OP085,76.34,30.48,12.22,2.27,81,30,None,Pass,No
2024-05-23 09:00:00,Berlin,EOL-01,B,ECU103441,ABS ECU,OP087,93.81,33.84,12.33,1.74,97,0,None,Pass,No
2024-05-23 10:00:00,Stuttgart,ASSY-01,C,ECU103442,ABS ECU,OP066,77.5,27.87,12.2,1.75,88,5,None,Pass,No
2024-05-23 11:00:00,Stuttgart,SMT-02,A,ECU103443,ABS ECU,OP080,74.18,37.29,12.08,1.69,78,0,None,Pass,No
2024-05-23 12:00:00,Munich,SMT-01,C,ECU103444,ABS ECU,OP004,72.4,25.0,12.02,1.66,80,0,None,Pass,No
2024-05-23 13:00:00,Munich,ASSY-01,B,ECU103445,Body ECU,OP034,95.26,21.57,12.06,1.84,95,0,Solder Defect,Fail,Yes
2024-05-23 14:00:00,Munich,SMT-02,B,ECU103446,Engine ECU,OP005,71.57,36.97,12.06,1.62,97,0,None,Pass,No
2024-05-23 15:00:00,Munich,ASSY-01,A,ECU103447,ADAS ECU,OP098,85.07,26.6,11.85,1.6,70,0,None,Pass,No
2024-05-23 16:00:00,Munich,SMT-02,C,ECU103448,ABS ECU,OP022,111.55,26.1,11.82,1.82,86,0,None,Pass,No
2024-05-23 17:00:00,Munich,SMT-02,B,ECU103449,Engine ECU,OP020,76.74,27.99,12.02,2.0,88,0,None,Pass,No
2024-05-23 18:00:00,Munich,SMT-02,C,ECU103450,ABS ECU,OP047,75.62,26.11,11.79,1.54,82,5,None,Pass,No
2024-05-23 19:00:00,Berlin,SMT-02,C,ECU103451,Body ECU,OP077,98.04,33.6,11.8,1.87,81,0,None,Pass,No
2024-05-23 20:00:00,Berlin,ASSY-01,A,ECU103452,ADAS ECU,OP034,70.76,28.14,11.83,1.73,92,0,Solder Defect,Fail,Yes
2024-05-23 21:00:00,Berlin,ASSY-01,A,ECU103453,Engine ECU,OP044,98.02,25.24,12.3,1.52,81,0,None,Pass,No
2024-05-23 22:00:00,Berlin,EOL-01,B,ECU103454,Engine ECU,OP006,80.43,28.9,12.37,1.72,97,0,None,Pass,No
2024-05-23 23:00:00,Munich,ASSY-01,A,ECU103455,ADAS ECU,OP056,95.83,26.37,12.0,1.95,82,0,None,Pass,No
2024-05-24 00:00:00,Berlin,ASSY-01,C,ECU103456,Body ECU,OP029,90.26,29.84,12.02,1.91,75,0,None,Pass,No
2024-05-24 01:00:00,Munich,EOL-01,A,ECU103457,ADAS ECU,OP097,91.9,26.18,12.18,1.53,100,30,None,Pass,No
2024-05-24 02:00:00,Berlin,ASSY-01,C,ECU103458,Engine ECU,OP053,79.69,29.22,11.78,1.8,97,0,None,Pass,No
2024-05-24 03:00:00,Stuttgart,SMT-02,B,ECU103459,ADAS ECU,OP001,80.3,29.32,12.03,1.99,82,30,None,Pass,No
2024-05-24 04:00:00,Berlin,SMT-01,C,ECU103460,Body ECU,OP059,78.74,37.46,12.5,2.03,90,0,None,Pass,No
2024-05-24 05:00:00,Berlin,SMT-01,A,ECU103461,Body ECU,OP048,100.95,34.71,11.98,1.78,80,10,None,Pass,No
2024-05-24 06:00:00,Munich,EOL-01,A,ECU103462,ABS ECU,OP007,85.07,30.69,11.97,1.75,89,0,Communication Failure,Fail,Yes
2024-05-24 07:00:00,Berlin,ASSY-01,B,ECU103463,ADAS ECU,OP086,108.39,28.78,11.98,1.88,90,0,None,Pass,No
2024-05-24 08:00:00,Stuttgart,ASSY-01,A,ECU103464,ADAS ECU,OP032,87.78,28.73,11.94,1.9,90,30,None,Pass,No
2024-05-24 09:00:00,Munich,EOL-01,B,ECU103465,Engine ECU,OP078,82.78,30.51,12.11,1.7,80,0,None,Pass,No
2024-05-24 10:00:00,Munich,SMT-01,B,ECU103466,Body ECU,OP061,82.41,26.64,12.08,1.81,81,0,None,Pass,No
2024-05-24 11:00:00,Berlin,SMT-02,A,ECU103467,ADAS ECU,OP057,76.63,28.5,11.49,1.76,92,0,None,Pass,No
2024-05-24 12:00:00,Munich,ASSY-01,C,ECU103468,Engine ECU,OP051,87.69,29.0,12.15,1.9,95,0,None,Pass,No
2024-05-24 13:00:00,Munich,EOL-01,B,ECU103469,ABS ECU,OP088,83.94,29.92,11.76,1.73,91,0,None,Pass,No
2024-05-24 14:00:00,Munich,SMT-02,C,ECU103470,ADAS ECU,OP019,77.63,30.63,12.17,1.64,84,15,None,Pass,No
2024-05-24 15:00:00,Munich,EOL-01,A,ECU103471,ADAS ECU,OP027,84.29,32.91,12.01,1.5,98,0,None,Pass,No
