Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Supplier,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Temperature_C,Humidity_Percent,Downtime_Minutes,Defect_Type,Status,Rework_Required,Production_Cost_EUR,Selling_Price_EUR
2023-04-12 04:00:00,Wolfsburg,SMT-02,B,ECU102428,Body ECU,Infineon,OP0183,90.2,29.42,11.95,1.38,95,28.9,74,0,None,Pass,No,116.3,194.76
2023-04-12 05:00:00,Hanover,EOL-02,C,ECU102429,ABS ECU,Bosch,OP0109,92.75,47.05,11.82,1.95,85,23.8,72,0,None,Pass,No,105.3,159.43
2023-04-12 06:00:00,Leipzig,ASSY-02,B,ECU102430,Engine ECU,Hella,OP0200,106.99,40.9,12.03,1.61,87,28.1,62,60,None,Pass,No,129.18,180.74
2023-04-12 07:00:00,Regensburg,ASSY-02,A,ECU102431,Transmission ECU,Infineon,OP0181,68.63,32.93,11.47,1.78,81,22.9,41,0,None,Pass,No,143.11,240.4
2023-04-12 08:00:00,Nuremberg,EOL-01,B,ECU102432,Transmission ECU,Infineon,OP0028,77.79,43.67,11.51,1.87,98,27.7,44,0,None,Pass,No,104.36,140.9
2023-04-12 09:00:00,Stuttgart,EOL-01,B,ECU102433,Engine ECU,ZF,OP0053,95.3,43.72,11.88,1.8,71,28.1,60,45,None,Pass,No,80.6,100.78
2023-04-12 10:00:00,Nuremberg,EOL-02,C,ECU102434,Engine ECU,Bosch,OP0248,115.3,32.39,11.88,1.85,70,27.6,64,0,None,Pass,No,122.78,157.51
2023-04-12 11:00:00,Wolfsburg,ASSY-01,C,ECU102435,Engine ECU,Infineon,OP0040,103.31,29.14,11.91,1.83,65,28.8,77,0,None,Pass,No,136.45,234.95
2023-04-12 12:00:00,Wolfsburg,EOL-02,A,ECU102436,Transmission ECU,Infineon,OP0222,95.34,32.38,11.92,1.65,82,26.4,52,5,None,Pass,No,93.2,125.24
2023-04-12 13:00:00,Wolfsburg,EOL-02,B,ECU102437,ABS ECU,ZF,OP0297,93.87,38.12,11.14,1.51,99,21.9,61,5,None,Pass,No,146.81,209.99
2023-04-12 14:00:00,Leipzig,SMT-02,A,ECU102438,Engine ECU,ZF,OP0166,106.89,31.85,12.08,2.06,67,16.9,77,15,None,Pass,No,57.75,89.0
2023-04-12 15:00:00,Stuttgart,SMT-03,A,ECU102439,Engine ECU,Valeo,OP0029,75.53,33.13,12.38,1.96,65,20.2,54,0,None,Pass,No,69.91,89.0
2023-04-12 16:00:00,Leipzig,EOL-02,B,ECU102440,ABS ECU,Hella,OP0189,94.49,31.9,11.74,1.59,67,26.0,34,0,None,Pass,No,90.91,132.94
2023-04-12 17:00:00,Leipzig,ASSY-01,B,ECU102441,Body ECU,Valeo,OP0202,97.04,31.03,12.06,1.54,82,29.6,70,15,None,Pass,No,144.87,251.35
2023-04-12 18:00:00,Dresden,ASSY-02,B,ECU102442,Battery ECU,Continental,OP0296,86.04,36.81,12.34,1.88,79,26.4,43,5,None,Pass,No,120.81,190.99
2023-04-12 19:00:00,Regensburg,ASSY-02,B,ECU102443,ABS ECU,Infineon,OP0130,88.02,31.84,11.83,1.64,78,22.4,60,0,None,Pass,No,116.03,147.44
2023-04-12 20:00:00,Ingolstadt,SMT-01,C,ECU102444,Engine ECU,ZF,OP0048,65.84,44.01,11.46,1.62,81,21.9,77,0,None,Pass,No,120.65,183.76
2023-04-12 21:00:00,Wolfsburg,EOL-02,C,ECU102445,Transmission ECU,Hella,OP0257,81.74,34.74,12.37,1.72,92,24.2,43,15,None,Pass,No,106.12,177.11
2023-04-12 22:00:00,Stuttgart,SMT-02,B,ECU102446,Transmission ECU,Continental,OP0088,54.53,28.6,11.71,1.83,80,27.0,71,0,None,Pass,No,167.39,252.6
2023-04-12 23:00:00,Stuttgart,SMT-01,A,ECU102447,ABS ECU,Infineon,OP0258,100.09,35.38,11.95,1.89,93,24.2,43,10,None,Pass,No,101.68,153.53
2023-04-13 00:00:00,Munich,EOL-01,C,ECU102448,Engine ECU,Continental,OP0059,91.86,39.2,11.68,2.12,83,21.5,35,0,None,Pass,No,94.42,160.59
2023-04-13 01:00:00,Wolfsburg,SMT-03,C,ECU102449,Battery ECU,Valeo,OP0049,87.99,34.29,11.7,2.04,88,19.8,54,10,None,Pass,No,125.28,158.04
2023-04-13 02:00:00,Stuttgart,ASSY-01,A,ECU102450,Body ECU,Continental,OP0216,93.88,30.33,11.75,1.58,84,20.4,73,0,None,Pass,No,76.49,106.35
2023-04-13 03:00:00,Nuremberg,EOL-02,B,ECU102451,Battery ECU,Bosch,OP0076,94.52,28.87,12.15,1.65,92,20.5,57,0,None,Pass,No,81.92,147.29
2023-04-13 04:00:00,Leipzig,ASSY-02,C,ECU102452,ABS ECU,Bosch,OP0034,84.83,36.81,12.24,1.94,85,23.7,78,0,None,Pass,No,94.44,159.98
2023-04-13 05:00:00,Wolfsburg,SMT-02,B,ECU102453,Body ECU,Bosch,OP0248,69.07,37.36,12.3,1.81,87,20.0,46,0,None,Pass,No,67.9,91.91
2023-04-13 06:00:00,Leipzig,ASSY-02,B,ECU102454,Body ECU,Infineon,OP0290,97.47,41.28,12.13,2.0,70,21.2,33,0,None,Pass,No,85.85,139.91
2023-04-13 07:00:00,Munich,EOL-02,A,ECU102455,Transmission ECU,Continental,OP0023,75.14,28.83,11.72,1.6,72,27.4,57,20,None,Pass,No,102.22,139.78
2023-04-13 08:00:00,Ingolstadt,EOL-01,B,ECU102456,Battery ECU,Infineon,OP0019,95.25,35.53,11.79,1.81,75,26.9,36,5,None,Pass,No,118.34,199.99
2023-04-13 09:00:00,Bremen,SMT-01,B,ECU102457,Engine ECU,Infineon,OP0096,109.65,29.92,11.91,1.89,74,32.5,71,15,None,Pass,No,110.72,184.85
2023-04-13 10:00:00,Ingolstadt,EOL-02,A,ECU102458,Body ECU,ZF,OP0251,116.59,35.95,12.37,2.13,81,25.7,35,10,None,Pass,No,100.24,166.89
2023-04-13 11:00:00,Wolfsburg,SMT-01,B,ECU102459,ABS ECU,Hella,OP0241,95.7,26.45,12.16,1.75,76,17.0,71,0,None,Pass,No,97.97,120.86
2023-04-13 12:00:00,Nuremberg,ASSY-01,A,ECU102460,Transmission ECU,Bosch,OP0045,85.36,42.4,12.02,2.0,81,16.3,66,5,None,Pass,No,118.37,207.34
2023-04-13 13:00:00,Hanover,SMT-02,B,ECU102461,Transmission ECU,Bosch,OP0076,82.89,22.65,12.16,1.71,90,24.6,72,0,None,Pass,No,82.98,140.11
2023-04-13 14:00:00,Bremen,EOL-01,C,ECU102462,Transmission ECU,Bosch,OP0107,95.08,28.98,11.6,1.83,88,23.8,78,5,None,Pass,No,124.63,174.61
2023-04-13 15:00:00,Leipzig,SMT-02,B,ECU102463,ABS ECU,Valeo,OP0060,60.86,36.0,12.72,1.65,66,22.7,58,20,Solder Defect,Fail,Yes,117.35,176.0
2023-04-13 16:00:00,Bremen,ASSY-01,B,ECU102464,Engine ECU,Valeo,OP0132,77.93,29.43,11.76,1.8,98,18.1,57,30,None,Pass,No,99.4,167.64
2023-04-13 17:00:00,Stuttgart,EOL-01,B,ECU102465,Engine ECU,Bosch,OP0157,78.57,29.61,11.87,1.67,96,19.2,48,0,None,Pass,No,119.58,214.95
2023-04-13 18:00:00,Wolfsburg,EOL-01,A,ECU102466,ABS ECU,Bosch,OP0055,96.16,38.98,11.69,1.86,88,29.4,43,0,None,Pass,No,108.57,192.32
2023-04-13 19:00:00,Munich,SMT-01,C,ECU102467,ABS ECU,Infineon,OP0186,89.16,17.87,11.63,1.6,94,29.1,75,0,None,Pass,No,97.55,153.22
2023-04-13 20:00:00,Ingolstadt,SMT-01,A,ECU102468,Battery ECU,Valeo,OP0175,92.31,23.74,11.82,1.6,78,25.3,42,0,Communication Failure,Fail,Yes,109.01,164.7
2023-04-13 21:00:00,Leipzig,SMT-01,A,ECU102469,ADAS ECU,Hella,OP0031,88.15,28.05,12.12,1.51,86,27.1,58,0,None,Pass,No,121.14,161.97
2023-04-13 22:00:00,Stuttgart,ASSY-02,B,ECU102470,ADAS ECU,ZF,OP0155,86.7,27.98,12.04,2.09,93,18.3,64,0,None,Pass,No,161.08,227.48
2023-04-13 23:00:00,Nuremberg,SMT-03,B,ECU102471,Transmission ECU,Hella,OP0245,94.58,39.74,11.65,2.16,84,25.6,70,0,None,Pass,No,105.02,128.25
2023-04-14 00:00:00,Hanover,EOL-02,A,ECU102472,Transmission ECU,Infineon,OP0030,100.46,37.66,11.54,2.06,80,20.8,31,0,None,Pass,No,96.49,152.0
2023-04-14 01:00:00,Dresden,SMT-01,A,ECU102473,ADAS ECU,ZF,OP0049,106.02,35.74,11.52,2.05,80,30.2,31,45,None,Pass,No,137.65,191.63
2023-04-14 02:00:00,Leipzig,SMT-03,C,ECU102474,Engine ECU,Continental,OP0170,89.6,42.41,12.3,1.54,72,26.4,55,5,None,Pass,No,83.23,118.39
2023-04-14 03:00:00,Hanover,SMT-03,A,ECU102475,ABS ECU,Continental,OP0075,105.78,16.33,12.39,1.63,66,16.3,30,0,None,Pass,No,100.77,135.75
2023-04-14 04:00:00,Munich,SMT-02,A,ECU102476,ADAS ECU,Hella,OP0206,113.85,35.34,12.03,1.98,88,17.9,57,0,None,Pass,No,143.18,177.28
2023-04-14 05:00:00,Regensburg,ASSY-01,A,ECU102477,Transmission ECU,Valeo,OP0161,80.87,45.62,12.06,1.68,80,23.6,66,0,None,Pass,No,104.9,173.67
2023-04-14 06:00:00,Munich,ASSY-02,A,ECU102478,Body ECU,Bosch,OP0149,101.87,36.93,11.65,1.79,80,19.5,63,20,None,Pass,No,106.46,157.75
2023-04-14 07:00:00,Regensburg,SMT-03,B,ECU102479,Body ECU,Continental,OP0088,81.46,28.79,12.12,1.54,66,29.6,75,0,None,Pass,No,107.98,189.08
2023-04-14 08:00:00,Stuttgart,EOL-02,B,ECU102480,Transmission ECU,Infineon,OP0168,108.42,38.83,11.87,1.86,68,14.7,53,0,Solder Defect,Fail,Yes,126.59,164.95
2023-04-14 09:00:00,Hanover,ASSY-02,C,ECU102481,Transmission ECU,Valeo,OP0189,92.82,35.07,10.96,2.26,74,23.6,78,10,None,Pass,No,118.0,209.33
2023-04-14 10:00:00,Nuremberg,SMT-02,A,ECU102482,Battery ECU,Valeo,OP0114,84.11,35.48,11.59,2.04,87,16.1,77,0,Communication Failure,Fail,Yes,110.79,177.75
2023-04-14 11:00:00,Munich,SMT-01,A,ECU102483,Transmission ECU,ZF,OP0013,76.38,29.63,12.42,1.84,78,22.1,58,15,None,Pass,No,91.49,142.22
2023-04-14 12:00:00,Ingolstadt,EOL-01,A,ECU102484,Engine ECU,Continental,OP0166,81.41,43.98,12.3,1.56,88,17.8,57,0,None,Pass,No,140.58,251.37
2023-04-14 13:00:00,Nuremberg,SMT-03,A,ECU102485,Engine ECU,Hella,OP0157,87.67,43.76,11.97,1.54,74,23.6,63,0,None,Pass,No,135.27,172.31
2023-04-14 14:00:00,Ingolstadt,ASSY-01,A,ECU102486,ADAS ECU,Infineon,OP0181,106.86,33.97,12.09,1.9,95,19.4,62,0,Component Missing,Fail,Yes,80.29,123.3
2023-04-14 15:00:00,Hanover,EOL-01,A,ECU102487,Body ECU,Valeo,OP0292,85.54,32.36,11.86,1.66,90,20.5,67,0,None,Pass,No,84.42,145.5
2023-04-14 16:00:00,Leipzig,SMT-02,A,ECU102488,Body ECU,Hella,OP0104,83.24,40.22,11.88,1.82,79,29.3,63,0,Communication Failure,Fail,Yes,113.49,191.37
2023-04-14 17:00:00,Wolfsburg,ASSY-02,B,ECU102489,ABS ECU,Hella,OP0111,116.62,28.12,11.94,1.51,91,21.8,34,0,None,Pass,No,93.02,142.47
2023-04-14 18:00:00,Stuttgart,EOL-02,A,ECU102490,Transmission ECU,Infineon,OP0261,83.97,29.98,11.66,1.72,92,10.3,59,10,None,Pass,No,124.72,166.22
2023-04-14 19:00:00,Stuttgart,SMT-01,A,ECU102491,ABS ECU,Continental,OP0148,72.65,39.07,12.17,1.71,85,23.2,51,0,None,Pass,No,107.06,146.12
2023-04-14 20:00:00,Dresden,ASSY-02,A,ECU102492,Battery ECU,Infineon,OP0139,69.47,34.64,12.31,1.74,78,31.1,32,0,None,Pass,No,101.72,145.27
2023-04-14 21:00:00,Wolfsburg,ASSY-01,A,ECU102493,ADAS ECU,Hella,OP0169,78.95,42.83,12.17,2.13,71,25.8,58,0,None,Pass,No,96.44,122.24
2023-04-14 22:00:00,Ingolstadt,SMT-03,B,ECU102494,Engine ECU,Hella,OP0158,89.96,29.65,12.27,1.67,70,28.6,60,0,Communication Failure,Fail,Yes,116.66,203.53
2023-04-14 23:00:00,Ingolstadt,ASSY-01,A,ECU102495,Engine ECU,Bosch,OP0056,90.41,28.67,12.0,1.73,99,20.9,59,0,Communication Failure,Fail,Yes,111.31,158.6
2023-04-15 00:00:00,Leipzig,ASSY-02,A,ECU102496,Engine ECU,Infineon,OP0073,80.72,38.94,11.6,1.8,80,27.2,58,0,None,Pass,No,85.72,140.59
2023-04-15 01:00:00,Hanover,ASSY-02,A,ECU102497,Engine ECU,Hella,OP0248,66.82,26.08,12.04,1.79,90,21.7,60,0,None,Pass,No,78.06,115.62
2023-04-15 02:00:00,Nuremberg,EOL-01,A,ECU102498,Body ECU,Bosch,OP0180,76.71,39.3,12.3,2.32,68,25.6,53,0,None,Pass,No,134.68,174.09
2023-04-15 03:00:00,Wolfsburg,ASSY-01,C,ECU102499,Engine ECU,Continental,OP0091,70.18,35.27,12.36,1.83,74,29.9,70,0,None,Pass,No,139.31,230.9
2023-04-15 04:00:00,Regensburg,ASSY-01,C,ECU102500,Transmission ECU,Hella,OP0194,44.95,29.47,12.26,1.86,90,18.6,52,0,None,Pass,No,122.67,170.51
2023-04-15 05:00:00,Dresden,ASSY-01,A,ECU102501,ABS ECU,Valeo,OP0195,55.25,28.07,12.1,1.56,77,15.0,77,0,Programming Error,Fail,Yes,127.31,196.62
2023-04-15 06:00:00,Leipzig,SMT-01,B,ECU102502,Engine ECU,Infineon,OP0285,94.44,31.53,12.56,1.82,72,21.9,67,0,Solder Defect,Fail,Yes,136.19,236.51
2023-04-15 07:00:00,Nuremberg,EOL-02,A,ECU102503,Transmission ECU,Hella,OP0248,85.42,26.17,12.08,1.83,91,25.6,78,0,None,Pass,No,124.5,215.0
2023-04-15 08:00:00,Stuttgart,ASSY-02,A,ECU102504,ADAS ECU,Bosch,OP0229,98.82,47.45,11.61,1.96,76,32.2,78,0,None,Pass,No,110.42,136.62
2023-04-15 09:00:00,Munich,SMT-02,A,ECU102505,ADAS ECU,Valeo,OP0283,79.94,34.68,11.84,1.83,96,24.4,63,5,None,Pass,No,111.85,189.08
2023-04-15 10:00:00,Regensburg,SMT-01,C,ECU102506,ABS ECU,Continental,OP0163,80.9,36.48,12.04,1.65,80,27.1,53,0,None,Pass,No,80.07,105.41
2023-04-15 11:00:00,Ingolstadt,SMT-01,A,ECU102507,Engine ECU,Infineon,OP0091,77.11,26.93,11.39,1.98,99,20.6,54,20,Sensor Failure,Fail,Yes,111.69,172.91
2023-04-15 12:00:00,Regensburg,SMT-01,C,ECU102508,ABS ECU,ZF,OP0211,76.63,29.53,11.9,1.76,86,20.7,31,0,None,Pass,No,137.16,182.81
2023-04-15 13:00:00,Hanover,EOL-01,B,ECU102509,ADAS ECU,ZF,OP0266,78.63,39.83,12.33,1.95,71,25.7,35,0,None,Pass,No,56.13,78.87
2023-04-15 14:00:00,Munich,EOL-02,A,ECU102510,Engine ECU,Bosch,OP0127,115.97,28.1,12.4,1.71,96,31.9,70,0,None,Pass,No,130.65,210.71
2023-04-15 15:00:00,Hanover,EOL-02,C,ECU102511,ADAS ECU,Continental,OP0282,88.34,31.52,12.07,1.54,91,24.1,61,0,Component Missing,Fail,Yes,86.45,104.71
2023-04-15 16:00:00,Ingolstadt,SMT-02,C,ECU102512,Transmission ECU,Continental,OP0071,78.11,36.76,11.94,2.02,82,25.3,73,0,None,Pass,No,92.96,164.38
2023-04-15 17:00:00,Ingolstadt,ASSY-01,C,ECU102513,Engine ECU,Hella,OP0091,104.41,32.33,12.18,1.93,75,20.6,42,0,None,Pass,No,109.33,190.83
2023-04-15 18:00:00,Bremen,EOL-01,B,ECU102514,Battery ECU,ZF,OP0094,89.62,31.0,12.09,2.12,71,21.2,45,10,Sensor Failure,Fail,Yes,142.98,201.13
2023-04-15 19:00:00,Hanover,ASSY-02,A,ECU102515,Engine ECU,Hella,OP0076,106.21,27.15,11.63,1.9,93,29.6,55,0,Communication Failure,Fail,Yes,112.3,190.04
2023-04-15 20:00:00,Munich,SMT-03,A,ECU102516,Transmission ECU,Continental,OP0104,97.46,40.0,11.92,1.43,68,16.7,39,30,None,Pass,No,95.46,129.38
2023-04-15 21:00:00,Ingolstadt,EOL-01,A,ECU102517,Transmission ECU,Bosch,OP0197,92.06,42.98,12.13,1.77,81,20.2,33,0,None,Pass,No,150.89,184.48
2023-04-15 22:00:00,Bremen,SMT-03,B,ECU102518,ABS ECU,Bosch,OP0184,94.49,47.15,10.87,1.97,89,22.8,43,20,None,Pass,No,107.24,185.49
2023-04-15 23:00:00,Dresden,ASSY-02,C,ECU102519,Battery ECU,Valeo,OP0077,95.68,33.34,11.96,1.91,74,24.5,53,5,None,Pass,No,85.82,123.11
2023-04-16 00:00:00,Bremen,SMT-02,B,ECU102520,ADAS ECU,Bosch,OP0297,70.89,37.17,11.98,1.66,100,23.6,67,0,None,Pass,No,108.97,166.77
2023-04-16 01:00:00,Munich,EOL-02,C,ECU102521,Engine ECU,ZF,OP0034,91.78,41.34,12.23,1.44,80,28.0,66,10,None,Pass,No,126.91,221.3
2023-04-16 02:00:00,Stuttgart,SMT-03,A,ECU102522,ADAS ECU,Valeo,OP0122,94.22,35.66,11.66,1.62,76,38.8,68,0,None,Pass,No,106.83,186.02
2023-04-16 03:00:00,Wolfsburg,SMT-01,B,ECU102523,Battery ECU,ZF,OP0203,96.14,41.08,12.03,1.72,81,18.7,52,0,None,Pass,No,70.63,122.48
2023-04-16 04:00:00,Regensburg,EOL-01,C,ECU102524,Transmission ECU,Hella,OP0298,82.68,37.92,11.39,1.81,73,25.4,40,0,None,Pass,No,63.74,90.14
2023-04-16 05:00:00,Stuttgart,SMT-03,B,ECU102525,ABS ECU,Hella,OP0129,108.1,39.09,11.84,2.12,96,20.6,37,0,None,Pass,No,101.03,172.93
2023-04-16 06:00:00,Stuttgart,ASSY-02,B,ECU102526,ADAS ECU,Bosch,OP0290,93.39,29.82,12.01,1.71,82,28.6,35,60,None,Pass,No,185.29,294.24
2023-04-16 07:00:00,Nuremberg,EOL-02,B,ECU102527,Engine ECU,Valeo,OP0213,83.8,24.03,11.54,1.6,88,33.2,63,0,None,Pass,No,117.33,195.63
2023-04-16 08:00:00,Munich,SMT-01,B,ECU102528,ADAS ECU,ZF,OP0138,96.05,39.25,11.81,1.66,72,23.7,66,0,None,Pass,No,145.4,240.96
2023-04-16 09:00:00,Nuremberg,SMT-03,C,ECU102529,ADAS ECU,ZF,OP0261,105.62,34.68,12.16,2.08,97,29.0,62,30,None,Pass,No,88.03,144.42
2023-04-16 10:00:00,Bremen,EOL-02,B,ECU102530,ABS ECU,Continental,OP0172,79.09,34.8,12.22,2.07,76,19.2,74,0,None,Pass,No,101.8,151.24
2023-04-16 11:00:00,Regensburg,ASSY-02,A,ECU102531,ADAS ECU,Bosch,OP0147,77.12,24.1,12.2,2.1,98,30.3,39,0,None,Pass,No,82.5,141.88
2023-04-16 12:00:00,Stuttgart,SMT-02,B,ECU102532,Battery ECU,Infineon,OP0149,102.26,43.06,11.55,1.73,67,32.6,65,15,None,Pass,No,121.9,194.93
2023-04-16 13:00:00,Munich,ASSY-02,A,ECU102533,ADAS ECU,Hella,OP0029,104.46,32.55,11.65,1.57,65,23.3,36,0,None,Pass,No,137.48,211.72
2023-04-16 14:00:00,Dresden,SMT-02,B,ECU102534,Transmission ECU,Infineon,OP0102,88.37,21.6,11.97,1.68,93,27.4,46,0,Sensor Failure,Fail,Yes,55.46,68.33
2023-04-16 15:00:00,Regensburg,EOL-02,A,ECU102535,ABS ECU,Continental,OP0296,87.2,46.91,11.86,2.14,69,17.8,49,0,None,Pass,No,69.88,92.58
2023-04-16 16:00:00,Dresden,EOL-02,C,ECU102536,Battery ECU,Hella,OP0254,103.34,34.13,11.94,1.45,85,20.9,76,0,None,Pass,No,71.79,100.34
2023-04-16 17:00:00,Munich,SMT-01,C,ECU102537,Engine ECU,Hella,OP0274,78.04,38.2,11.77,2.04,98,26.7,57,0,None,Pass,No,124.41,205.03
2023-04-16 18:00:00,Dresden,ASSY-02,A,ECU102538,ADAS ECU,ZF,OP0049,54.21,52.53,12.53,1.42,94,35.9,53,0,None,Pass,No,96.92,173.58
2023-04-16 19:00:00,Dresden,ASSY-01,A,ECU102539,Transmission ECU,Hella,OP0189,91.68,31.77,11.66,1.52,84,14.9,67,0,None,Pass,No,133.4,216.24
2023-04-16 20:00:00,Bremen,EOL-01,B,ECU102540,Transmission ECU,Valeo,OP0065,91.69,35.24,12.23,1.76,95,25.0,38,0,None,Pass,No,97.06,141.15
2023-04-16 21:00:00,Dresden,ASSY-01,C,ECU102541,Engine ECU,Hella,OP0164,103.99,30.99,12.38,1.8,88,30.3,59,15,None,Pass,No,112.49,158.92
2023-04-16 22:00:00,Regensburg,ASSY-01,A,ECU102542,ADAS ECU,Valeo,OP0224,102.04,42.29,11.73,1.59,66,33.2,68,0,None,Pass,No,147.57,219.26
2023-04-16 23:00:00,Leipzig,ASSY-01,A,ECU102543,Body ECU,Hella,OP0007,114.97,27.04,12.43,1.81,74,23.0,65,0,None,Pass,No,85.09,121.83
2023-04-17 00:00:00,Munich,EOL-01,B,ECU102544,ABS ECU,Continental,OP0061,93.99,43.13,12.53,1.37,94,30.5,46,0,None,Pass,No,115.49,139.58
2023-04-17 01:00:00,Ingolstadt,ASSY-01,B,ECU102545,Body ECU,ZF,OP0192,123.17,40.53,11.89,1.79,66,27.7,45,0,None,Pass,No,101.99,122.58
2023-04-17 02:00:00,Munich,SMT-02,A,ECU102546,ABS ECU,Continental,OP0088,107.57,29.75,12.14,1.63,67,32.9,63,5,None,Pass,No,120.07,205.03
2023-04-17 03:00:00,Wolfsburg,ASSY-02,B,ECU102547,ABS ECU,ZF,OP0158,91.67,33.66,11.77,1.65,76,23.0,72,0,None,Pass,No,103.69,143.59
2023-04-17 04:00:00,Wolfsburg,EOL-02,C,ECU102548,Engine ECU,Continental,OP0273,106.03,45.57,12.42,1.7,99,24.5,36,10,None,Pass,No,144.06,199.12
2023-04-17 05:00:00,Munich,SMT-01,A,ECU102549,Engine ECU,Bosch,OP0282,76.61,22.68,11.45,1.82,65,20.9,56,0,None,Pass,No,96.39,147.52
2023-04-17 06:00:00,Wolfsburg,ASSY-01,B,ECU102550,Transmission ECU,Hella,OP0145,85.83,35.26,11.71,2.06,65,22.5,36,10,Sensor Failure,Fail,Yes,72.44,105.39
2023-04-17 07:00:00,Munich,EOL-02,A,ECU102551,ADAS ECU,Hella,OP0163,87.75,32.44,12.26,1.75,93,22.5,78,0,None,Pass,No,154.83,188.87
2023-04-17 08:00:00,Regensburg,ASSY-01,A,ECU102552,ADAS ECU,Bosch,OP0174,87.16,31.85,12.2,1.95,100,19.9,61,0,None,Pass,No,97.94,141.9
2023-04-17 09:00:00,Nuremberg,SMT-01,A,ECU102553,ABS ECU,Bosch,OP0108,102.8,20.25,12.04,1.49,73,33.0,45,0,None,Pass,No,108.09,156.26
2023-04-17 10:00:00,Munich,SMT-01,B,ECU102554,Engine ECU,Valeo,OP0144,106.55,34.54,12.28,1.75,76,24.3,48,10,None,Pass,No,131.5,212.33
2023-04-17 11:00:00,Nuremberg,ASSY-01,C,ECU102555,ADAS ECU,Continental,OP0058,101.76,23.42,11.42,2.05,76,21.6,78,0,None,Pass,No,122.56,150.36
2023-04-17 12:00:00,Leipzig,SMT-02,B,ECU102556,Engine ECU,Hella,OP0298,80.61,36.53,12.26,1.79,74,22.0,55,0,None,Pass,No,124.51,193.99
2023-04-17 13:00:00,Stuttgart,EOL-02,A,ECU102557,Transmission ECU,Valeo,OP0188,100.19,37.02,12.08,1.63,86,16.3,30,60,None,Pass,No,96.97,127.29
2023-04-17 14:00:00,Munich,SMT-01,A,ECU102558,Battery ECU,Infineon,OP0020,108.21,44.14,12.23,1.8,83,27.1,72,0,None,Pass,No,123.01,203.07
2023-04-17 15:00:00,Ingolstadt,ASSY-02,B,ECU102559,Transmission ECU,Hella,OP0212,100.89,43.38,11.89,1.64,77,19.7,59,0,None,Pass,No,118.41,146.13
2023-04-17 16:00:00,Regensburg,EOL-02,A,ECU102560,ADAS ECU,Bosch,OP0024,68.84,34.7,12.36,2.07,84,20.9,72,0,None,Pass,No,104.69,184.58
2023-04-17 17:00:00,Dresden,ASSY-02,A,ECU102561,Body ECU,Valeo,OP0091,75.48,40.79,12.29,1.8,100,29.7,44,0,Programming Error,Fail,Yes,118.87,175.63
2023-04-17 18:00:00,Munich,EOL-02,B,ECU102562,Battery ECU,Infineon,OP0216,98.38,41.77,11.94,1.61,100,21.3,32,0,None,Pass,No,88.9,127.29
2023-04-17 19:00:00,Munich,SMT-02,C,ECU102563,ADAS ECU,Valeo,OP0052,107.45,35.74,11.83,1.82,90,26.3,49,0,None,Pass,No,140.59,212.73
2023-04-17 20:00:00,Wolfsburg,EOL-01,A,ECU102564,Body ECU,Valeo,OP0138,75.33,32.56,12.05,2.14,88,21.2,48,5,None,Pass,No,158.4,252.56
2023-04-17 21:00:00,Stuttgart,SMT-03,B,ECU102565,Body ECU,Continental,OP0153,89.92,44.29,11.7,1.74,79,21.5,56,15,Solder Defect,Fail,Yes,76.79,92.75
2023-04-17 22:00:00,Stuttgart,SMT-02,A,ECU102566,Body ECU,Infineon,OP0220,90.66,36.06,11.91,1.8,99,20.9,30,20,None,Pass,No,108.82,140.2
2023-04-17 23:00:00,Stuttgart,ASSY-01,B,ECU102567,Body ECU,Valeo,OP0173,74.89,23.42,12.35,1.61,84,23.1,74,0,None,Pass,No,90.81,153.82
2023-04-18 00:00:00,Regensburg,SMT-03,B,ECU102568,Body ECU,Hella,OP0001,94.24,37.15,11.78,1.95,87,17.1,42,0,None,Pass,No,67.6,117.88
2023-04-18 01:00:00,Hanover,ASSY-01,C,ECU102569,Body ECU,Continental,OP0025,95.91,30.48,11.69,1.8,85,27.8,62,0,None,Pass,No,106.19,144.87
2023-04-18 02:00:00,Wolfsburg,ASSY-02,B,ECU102570,Transmission ECU,Hella,OP0204,92.55,49.19,12.44,1.66,80,38.0,72,0,None,Pass,No,100.77,160.48
2023-04-18 03:00:00,Hanover,SMT-01,A,ECU102571,ADAS ECU,Infineon,OP0201,104.96,29.69,12.12,1.96,98,27.0,53,0,None,Pass,No,128.98,228.49
2023-04-18 04:00:00,Wolfsburg,EOL-02,A,ECU102572,Body ECU,Valeo,OP0191,89.4,32.53,12.11,1.74,68,19.4,40,0,None,Pass,No,139.04,167.73
2023-04-18 05:00:00,Ingolstadt,ASSY-01,A,ECU102573,Engine ECU,Valeo,OP0232,100.62,40.95,12.05,2.06,72,27.4,34,30,None,Pass,No,104.32,144.7
2023-04-18 06:00:00,Stuttgart,ASSY-02,B,ECU102574,Transmission ECU,Infineon,OP0220,96.44,52.75,11.76,1.34,82,16.3,72,0,None,Pass,No,146.97,246.89
2023-04-18 07:00:00,Bremen,SMT-02,C,ECU102575,ABS ECU,Hella,OP0066,99.92,34.1,12.47,1.8,87,20.2,77,0,None,Pass,No,104.23,180.72
